TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2016-11-17,AMAZON UK MARKETPLACE,10085820,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,71.92
2016-11-18,BOULEVARD CAFE,10085820,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,122.5
2016-11-24,TESCO STORE 3486,10085820,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,3.54
2016-11-25,BENNYS CAFE LTD,10085820,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,165
2016-11-15,THE PIE MAN,10085453,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,1043.64
2016-11-18,RYMAN 1153,10085453,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - STATIONERY,25.98
2016-11-24,AZO PRINT LTD,10085453,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,272.64
2016-11-30,WWW.ADDISONLEE.COM,10085453,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,18.5
2016-11-30,WWW.ADDISONLEE.COM,10085453,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,16.6
2016-11-07,DISCLOSURE SCOT,10085580,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - RECRUITMENT ADVERTISING,25
2016-11-07,DISCLOSURE SCOT,10085580,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - RECRUITMENT ADVERTISING,25
2016-11-09,CUSTOMER THERMOMETER,10085580,EXP - MISCELLANEOUS EXPENDITURE,21.58
2016-11-09,CUSTOMER THERMOMETER,10085580,EXP - MISCELLANEOUS EXPENDITURE,21.58
2016-11-10,DISCLOSURE SCOT,10085580,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - RECRUITMENT ADVERTISING,25
2016-11-16,DISCLOSURE SCOT,10085580,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - RECRUITMENT ADVERTISING,25
2016-11-23,OYSTER AUTOTOPUP,10085520,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,20
