TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-05-16,BILLS COVENT GARDEN,10085332,Subsistence 24 hour subsistence,20
2017-05-17,HAZ RESTAURANT,10085332,Subsistence 24 hour subsistence,19
2017-05-17,SILVIOS,10085332,Subsistence 24 hour subsistence,5.25
2017-05-18,NANDOS MIDDLESEX ST,10085332,Subsistence 24 hour subsistence,16.4
2017-05-18,SILVIOS,10085332,Subsistence 24 hour subsistence,7.15
2017-05-19,SILVIOS,10085332,Subsis day time meal allowance,5.64
2017-05-22,GWR SWINDON FH,10085332,Subsis day time meal allowance,4.2
2017-05-12,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,20
2017-05-12,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,40
2017-05-17,JACK ROE CINEMA SALES,10085820,Welfare services: Business Health,30
2017-05-22,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,34
2017-05-02,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,68
2017-05-04,BOULEVARD CAFE,10085820,Hospitality,7
2017-05-10,VIS SECURITY SOLUTIONS,10085820,Estate maintenance,84
2017-05-11,BELFAST CROWN.,10085820,Legal expenses - FSA,77
2017-05-11,GBP RIVER RIDGE RECYCL,10085820,Estate maintenance,18.48
2017-05-11,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,35
2017-05-18,BENNYS CAFE LTD,10085820,Hospitality,46
2017-05-18,ST JOHN AMBULANCE (NI),10085820,Staff training: Region & HQ Admin,170.4
2017-05-22,M&S SIMPLY FOOD - SSP,10085820,Subsistence 24 hour subsistence,3.6
2017-05-22,MUSEUM TAVERN,10085820,Subsistence 24 hour subsistence,9.99
2017-05-23,SAINSBURYS 2019,10085820,Subsistence 24 hour subsistence,3.25
2017-05-23,MUSEUM TAVERN,10085820,Subsistence 24 hour subsistence,9.78
2017-05-24,M&S SIMPLY FOOD - SSP,10085820,Subsistence 24 hour subsistence,2.2
2017-05-24,WAGAMAMA GATWICK SOUTH,10085820,Subsistence 24 hour subsistence,17.5
2017-05-02,STARBUCKS T5A,10085340,Subsis day time meal allowance,8.14
2017-05-07,AMERICAN AIRLINES,10085340,Incidental expenses,19.89
2017-05-07,DOLLAR RENT A CAR,10085340,Car hire expenses (short term),66.34
2017-05-12,GIBSONS ROSEMONT,10085340,Subsis day time meal allowance,21.57
2017-05-05,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-05-09,WWW.FLSUK.CO.UK,10085350,Freezers for Sample,113.4
2017-05-09,WWW.FLSUK.CO.UK,10085350,Freezers for Sample,238.2
2017-05-09,POLYBAGS LTD,10085350,Sample collect equip/consumable,223.5
2017-05-10,DETECTAMET LTD,10085350,Meat inspection equip/consumables,224.4
2017-05-10,F. L. SERVICES LIMITED,10085350,Freezers for Sample,11.4
2017-05-10,MR J OLDROYD CAFE LUCA,10085370,Hospitality,555
2017-05-12,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-05-12,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-05-12,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-05-16,MOBILE WINDSCREENS,10085350,Lease car management fee,11
2017-05-17,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-05-18,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-05-18,ROYAL MAIL PRE-PAY,10085370,Postal Charges,100
2017-05-18,ROYAL MAIL PRE-PAY,10085370,Postal Charges,50
2017-05-18,ROYAL MAIL PRE-PAY,10085370,Postal Charges,20
2017-05-19,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-05-19,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-05-19,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-05-19,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-05-19,DETECTAMET LTD,10085350,Meat inspection equip/consumables,224.4
2017-05-23,WP-HANDS FREE COMP,10085350,Computer Hardware/Software,46.8
2017-05-24,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-05-26,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-05-27,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-05-05,WP-HAYMARKET PUBLI,10085520,Recruitment & advertising charges,1428
2017-05-10,SHL GROUP LTD,10085520,Recruitment & advertising charges,240
2017-05-10,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-05-10,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-05-26,SHL GROUP LTD,10085520,Recruitment & advertising charges,360
2017-05-25,WWW.WESTMINSTER-BRIEFI,10085445,Staff training: Region & HQ Admin,234
2017-05-04,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-05-05,APCOA,10085452,Travel UK Other Travel,9.1
2017-05-11,APCOA,10085452,Travel UK Other Travel,18.2
2017-05-14,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-05-15,CUSTOMER THERMOMETER,10085452,Subscriptions to pro bodies,35.25
2017-05-17,APCOA,10085452,Travel UK Other Travel,9.2
2017-05-31,CIPD INTEGRA,10085452,Subscriptions to pro bodies,72
2017-05-13,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-05-15,APCOA,10085530,Travel UK Other Travel,18
2017-05-17,APCOA,10085530,Travel UK Other Travel,9
2017-05-17,APCOA,10085530,Travel UK Other Travel,4.5
2017-05-17,APCOA,10085530,Travel UK Other Travel,2.5
2017-05-19,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-05-19,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-05-24,WWW.CIPS.ORG,10085530,Canteen charges,187.68
2017-05-04,AMAZON UK MARKETPLACE,10085460,Stationery,9
2017-05-04,WWW.CATALOGUE.WLPVP.CO,10085460,Stationery,186.75
2017-05-05,PAYPAL  COGER,10085460,Staff training: Corp Strategy,346.5
2017-05-05,MERCURE STENDHAL   958,10085460,Actual Bed and breakfast costs,351.93
2017-05-09,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,202.85
2017-05-09,WWW.PRET.COM,10085460,Hospitality,202.55
2017-05-10,THE ABBEY HOTEL GOLF &,10085460,Actual Bed and breakfast costs,135
2017-05-12,WWW.CATALOGUE.WLPVP.CO,10085460,Stationery,80.04
2017-05-15,AMAZON UK MARKETPLACE,10085460,Stationery,23.46
2017-05-15,OYSTER AUTOTOPUP,10085460,Travel UK Taxi/Bus/Tube,40
2017-05-16,AMAZON UK MARKETPLACE,10085460,Stationery,11.97
2017-05-17,AMAZON UK MARKETPLACE,10085460,Stationery,3.87
2017-05-17,AMAZON UK MARKETPLACE,10085460,Stationery,220.8
2017-05-17,AMAZON UK MARKETPLACE,10085460,Stationery,5.58
2017-05-25,UNI CAM ESALES,10085460,Staff training: Corp Strategy,30
2017-05-31,AMAZON UK MARKETPLACE,10085460,Stationery,6.45
2017-05-31,EB  CAMBRIDGE RISK AND,10085460,Staff training: Corp Strategy,106.79
2017-05-31,THE ANAPHYLAXIS CA,10085460,Staff training: Corp Strategy,60
2017-05-18,LT BILLS HOLBORN,10085250,Hospitality,49.61
2017-05-08,RINGGO PARKING 14,10085721,Travel UK Other Travel,5.36
2017-05-08,M&S SIMPLY FOOD - SSP,10085721,Subsis day time meal allowance,6.1
2017-05-09,ALLBARONE AIRSIDE,10085721,Subsistence 24 hour subsistence,3.95
2017-05-10,BOULEVARD CAFE,10085721,Subsistence 24 hour subsistence,8.3
2017-05-11,AUTOGRILL CATERING UK,10085721,Subsistence 24 hour subsistence,7.4
2017-05-11,M&S SIMPLY FOOD - SSP,10085721,Subsistence 24 hour subsistence,4.4
2017-05-16,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.65
2017-05-16,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,17.18
2017-05-16,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,4.6
2017-05-17,RINGGO PARKING 14,10085721,Travel UK Other Travel,5.36
2017-05-17,M&S SIMPLY FOOD - SSP,10085721,Subsis day time meal allowance,5.5
2017-05-17,GWR LOND PADD SST,10085721,Travel UK Other Travel,45.7
2017-05-31,EAT,10085721,Subsistence 24 hour subsistence,3.24
2017-05-31,M&S SIMPLY FOOD,10085721,Subsistence 24 hour subsistence,9.95
2017-05-31,RINGGO PARKING 14,10085721,Travel UK Other Travel,5.36
2017-05-08,WWW.INTELLIGENTCORPORA,10085350,Eye Test,125
2017-05-24,WWW.INTELLIGENTCORPORA,10085350,Eye Test,125
2017-05-09,WAKEFIELD COUNCIL,10085150,Travel UK Other Travel,20
2017-05-10,POST OFFICE COUNTER,10085150,Postal Charges,2.4
2017-05-12,CITY OF YORK COUNCIL,10085150,Travel UK Other Travel,4.3
2017-05-12,POST OFFICE COUNTER,10085150,Postal Charges,1.75
2017-05-12,TESCO STORES 6615,10085150,Subsis day time meal allowance,3
2017-05-15,POST OFFICE COUNTER,10085150,Postal Charges,6.5
2017-05-17,MUMBAI LOUNGE,10085150,Subsistence 24 hour subsistence,75
2017-05-17,POST OFFICE COUNTER,10085150,Postal Charges,6.5
2017-05-18,POST OFFICE COUNTER,10085150,Postal Charges,16.85
2017-05-18,NCP LIMITED,10085150,Travel UK Other Travel,14
2017-05-19,POST OFFICE COUNTER,10085150,Postal Charges,24.09
2017-05-08,"RSTUDIO, INC.",10085544,IT Software Licences,78.78
2017-05-11,PAYPAL  REBEL UNCUT,10085544,Conference & meeting facilities,2880
2017-05-11,WWW.HUNTFORFUN.CO.UK,10085544,Staff training: Corp Strategy,57.79
2017-05-23,PAYPAL  REBEL UNCUT,10085544,Conference & meeting facilities,720
2017-05-24,TNT UK LTD,10085820,Postal Charges,34.84
2017-05-31,TNT UK LTD,10085820,Postal Charges,34.84
2017-05-10,OYSTER AUTOTOPUP,10085150,Travel UK Taxi/Bus/Tube,20
