TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2016-08-02,RINGGO PARKING 14,10085721,OTHER TRAVEL,10.36
2016-08-02,3119 ARAMARK CAFE,10085721,SUBSISTENCE,3.05
2016-08-02,DOCKLANDS LIGHT RA,10085820,Rail Travel,50
2016-08-02,SUPERSTAR RESTAURANT,10085820,SUBSISTENCE,62.7
2016-08-02,GOOGLE  SVCSAPPS_FSA-E,10085541,ICT ,51.04
2016-08-01,LUL TICKET MACHINE,10085150,OTHER TRAVEL,4.9
2016-08-01,PENDEREL'S OAK,10085150,SUBSISTENCE,30.38
2016-08-01,WWW.CATALOGUE.WLPVP.CO,10085820,STATIONERY,26.68
2016-08-01,MELLORS CATERIN SERVIC,10085370,CATERING & HOSPITALITY,100
2016-08-01,OYSTER BUS AUTOTOP,10085460,OTHER TRAVEL,40
2016-08-01,AMAZON EU,10085370,MISCELLANEOUS EXPENDITURE,11.36
2016-08-01,TESCO STORE 3486,10085820,CATERING & HOSPITALITY,12.5
2016-07-29,THEGAMECRAFTER.COM,10085250,PRINTING,103.28
2016-07-29,GOVERNMENT KNOWLEDGE L,10085150,TRAINING & DEVELOPMENT,234
2016-07-29,EISTEDDFOD CYMRU,10085721,PROGRAMME EXPENDITURE,192
2016-07-30,ARRIVA TRAINS WALE,10085721,Rail Travel,6.9
2016-07-31,AMAZON UK MARKETPLACE,10085541,ICT ,37.4
2016-07-29,AMAZON UK MARKETPLACE,10085541,ICT ,59.29
2016-07-30,CUSTOMER THERMOMETER,10085510,COMPUTER SOFTWARE,34.53
2016-07-30,AMAZON UK MARKETPLACE,10085541,ICT ,34.9
2016-07-31,TESCO STORES 5726,10085721,SUBSISTENCE,2
