TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-10-25,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-10-25,POLYBAGS LTD,10085370,Stationery,143.51
2017-10-25,W A PRODUCTS UK,10085370,Meat inspection equip/consumables,82.8
2017-10-28,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-10-30,TFL CC AUTO PAY,10085370,Travel UK Other Travel,10.5
2017-10-31,INTERNATIONAL SCIENTIF,10085460,Meat inspection equip/consumables,465
2017-10-20,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-10-17,SPAR TERMINAL 2 DUBLIN,10085445,EC 24 Hour Subsistance,8.81
2017-10-02,WWW.APM.ORG.UK,10085452,Staff training: Region & HQ Admin,-180
2017-10-05,PINPOINT FAC LTD,10085452,Conference & meeting facilities,94.8
2017-10-06,APCOA,10085452,Travel UK Other Travel,10.2
2017-10-11,APCOA,10085452,Travel UK Other Travel,40.7
2017-10-15,CUSTOMER THERMOMETER,10085452,IT Software Licences,34.26
2017-10-15,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-10-16,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-10-19,APCOA,10085452,Travel UK Other Travel,13.7
2017-10-24,APCOA,10085452,Travel UK Other Travel,10.2
2017-10-25,APCOA,10085452,Travel UK Other Travel,10.1
2017-10-25,APCOA,10085452,Travel UK Other Travel,10.1
2017-10-01,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-10-02,APCOA,10085530,Travel UK Other Travel,20
2017-10-05,APCOA,10085530,Travel UK Other Travel,10
2017-10-24,APCOA,10085530,Travel UK Other Travel,10
2017-10-26,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-10-27,APCOA,10085530,Travel UK Other Travel,10
2017-10-27,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-10-06,EB  TEDXWHITEHALLWOMEN,10085460,Staff training: Corp Strategy,69.62
2017-10-10,WWW.THE-SRA.ORG.UK,10085460,Staff training: Corp Strategy,520
2017-10-10,WWW.PRET.COM,10085460,Hospitality,107.8
2017-10-10,WWW.PRET.COM,10085460,Hospitality,2
2017-10-10,WWW.PMGLTD.CO.UK,10085460,Staff training: Corp Strategy,594
2017-10-10,WWW.PMGLTD.CO.UK,10085460,Staff training: Corp Strategy,594
2017-10-10,STFC-RIDGEWAY (BAXTERS,10085460,Actual Bed and breakfast costs,75
2017-10-10,STFC-RIDGEWAY (BAXTERS,10085460,Actual Bed and breakfast costs,75
2017-10-11,OYSTER AUTOTOPUP,10085460,Travel UK Taxi/Bus/Tube,40
2017-10-18,TURKISH AIRLINES,10085460,Air Travel,45.28
2017-10-18,TURKISH AIRLINES,10085460,Air Travel,123.31
2017-10-19,AMZ HOBBY STATION LTD,10085460,Stationery,6.45-
2017-10-21,AMAZON SVCS EU-UK AMAZ,10085460,Stationery,6.47
2017-10-22,AMAZON SVCS EU-UK AMAZ,10085460,Stationery,4.99
2017-10-22,AMAZON SVCS EU-UK AMAZ,10085460,Stationery,59.43
2017-10-24,AMAZON SVCS EU-UK AMAZ,10085460,Stationery,6.68
2017-10-01,BANYAN LEEDS,10085250,Subsistence 24 hour subsistence,13
2017-10-01,BANYAN LEEDS,10085250,Subsistence 24 hour subsistence,200
2017-10-01,WAITROSE 619,10085250,Subsistence 24 hour subsistence,8.27
2017-10-03,LEEDS OTS,10085250,Travel UK Taxi/Bus/Tube,146.4
2017-10-09,EXECUTIVE AIRPORT TAXI,10085220,Travel UK Taxi/Bus/Tube,34
2017-10-09,RYANAIR,10085220,Subsis day time meal allowance,8.77
2017-10-10,SOFITEL HOTELS,10085220,Actual Bed and breakfast costs,198.59
2017-10-10,EXECUTIVE AIRPORT TAXI,10085220,Travel UK Taxi/Bus/Tube,32.4
2017-10-10,COPPI,10085220,Subsistence - Hospitality,68.42
2017-10-17,AMAZON UK MARKETPLACE,10085220,Incidental expenses,24.99
2017-10-18,HEATHROW EXPRESS,10085220,Travel UK Taxi/Bus/Tube,37
2017-10-25,FREESTATE COFFEE,10085220,Subsistence - Hospitality,126.5
2017-10-26,EB  HOW TO IRRATIONAL,10085220,Staff training: Corp Strategy,53.2
2017-10-12,WH SMITH,10085721,Subsis day time meal allowance,3.99
2017-10-16,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,3.2
2017-10-17,KINGSWAY HALL HOTE,10085721,Subsistence 24 hour subsistence,18
2017-10-23,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.65
2017-10-23,EAT,10085721,Subsistence 24 hour subsistence,10.65
2017-10-23,RINGGO PARKING 14,10085721,Travel UK Other Travel,15.36
2017-10-24,EAT,10085721,Subsistence 24 hour subsistence,11.75
2017-10-24,FUMO,10085721,Subsistence 24 hour subsistence,114
2017-10-24,TAXI FARE BY VERIFONE,10085721,Travel UK Taxi/Bus/Tube,9.24
2017-10-25,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,2.9
2017-10-25,M&S SIMPLY FOOD - SSP,10085721,Subsistence 24 hour subsistence,3.65
2017-10-30,RINGGO PARKING 14,10085721,Travel UK Other Travel,10.36
2017-10-30,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,12.65
2017-10-30,EAT,10085721,Subsistence 24 hour subsistence,5
2017-10-30,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.95
2017-10-31,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.95
2017-10-31,M&S SIMPLY FOOD - SSP,10085721,Subsistence 24 hour subsistence,4.25
2017-10-17,WWW.INTELLIGENTCORPORA,10085350,Eye Test,95
2017-10-18,FUTURELEARNCOM,10085350,Staff training: Region & HQ Admin,50.2
2017-10-25,WWW.INTELLIGENTCORPORA,10085350,Eye Test,95
2017-10-17,ARGOS LTD,10085150,Computer Hardware/Software,239.96
2017-10-23,POST OFFICE COUNTER,10085150,Postal Charges,7.1
2017-10-24,POST OFFICE COUNTER,10085150,Postal Charges,23.44
2017-10-27,POST OFFICE COUNTER,10085150,Postal Charges,10.69
2017-10-08,"RSTUDIO, INC.",10085544,Computer Hardware/Software,78.2
2017-10-10,COMPANION CONFEREN,10085544,Staff training: Corp Strategy,248
2017-10-05,TNT UK LTD,10085820,Postal Charges,155.16
2017-10-11,INSTITUTE OF ACCOUNTIN,10085820,Staff training: Region & HQ Admin,139
2017-10-12,BENNYS CAFE LTD,10085820,Hospitality,187
2017-10-12,LOAF CATERING,10085820,Hospitality,835.56
2017-10-16,AMAZON UK MARKETPLACE,10085820,Hospitality,24.49
2017-10-16,AMAZON EU,10085820,Hospitality,20.27
2017-10-18,AGRI-FOOD & BIOSCIENCE,10085820,Trichinella testing,289.17
2017-10-20,AGRI-FOOD & BIOSCIENCE,10085820,Trichinella testing,814.66
2017-10-24,BENNYS CAFE LTD,10085820,Hospitality,33
2017-10-24,LOAF CATERING,10085820,Hospitality,154.8
2017-10-26,SMITHFIELD LOCK AND KE,10085820,Other Accommodation Costs,12.95
2017-10-30,MILESTONE RATHFRILAND,10085820,Hospitality,31.5
